DAY,ITEM_ID,ITEM_NAME,SHIP_DATE,EXPIRY_DATE,QUANTITY,WEIGHT,PRICE,SHELL_LIFE,DAYS_TO_EXPIRY,LAG_1,LAG_2,ROLLING_MEAN,ROLLING_SD,
50,122,Kissam Jam,2024-07-23,2025-03-25,365,500 gms,245.80,104.00,141,381,398,419,24.37211521,
51,122,Kissam Jam,2024-07-23,2025-03-25,351,500 gms,245.80,104.00,141,365,381,406.8571429,27.34610619,
52,122,Kissam Jam,2024-07-23,2025-03-25,341,500 gms,245.80,104.00,141,351,365,394,29.67602849,
53,122,Kissam Jam,2024-07-23,2025-03-25,327,500 gms,245.80,104.00,141,341,351,381.1428571,30.45996592,
54,122,Kissam Jam,2024-07-23,2025-03-25,314,500 gms,245.80,104.00,141,327,341,367.5714286,30.3856169,
55,122,Kissam Jam,2024-07-23,2025-03-25,301,500 gms,245.80,104.00,141,314,327,353.8571429,29.70088984,
56,122,Kissam Jam,2024-07-23,2025-03-25,287,500 gms,245.80,104.00,141,301,314,340,28.26658805,
57,122,Kissam Jam,2024-07-23,2025-03-25,271,500 gms,245.80,104.00,141,287,301,326.5714286,27.8678856,
58,122,Kissam Jam,2024-07-23,2025-03-25,254,500 gms,245.80,104.00,141,271,287,313.1428571,28.89307052,
59,122,Kissam Jam,2024-07-23,2025-03-25,241,500 gms,245.80,104.00,141,254,271,299.2857143,30.90153333,
60,122,Kissam Jam,2024-07-23,2025-03-25,526,500 gms,245.80,104.00,141,241,254,NA,NA,
1,123,Lentil Fluorescent Bulbs,2024-07-23,NA,450,1 Piece,100.00,104.00,NA,NA,NA,NA,NA,
2,123,Lentil Fluorescent Bulbs,2024-07-23,NA,448,1 Piece,100.00,104.00,NA,450,NA,NA,NA,
3,123,Lentil Fluorescent Bulbs,2024-07-23,NA,447,1 Piece,100.00,104.00,NA,448,450,NA,NA,
4,123,Lentil Fluorescent Bulbs,2024-07-23,NA,446,1 Piece,100.00,104.00,NA,447,448,NA,NA,
5,123,Lentil Fluorescent Bulbs,2024-07-23,NA,444,1 Piece,100.00,104.00,NA,446,447,NA,NA,
6,123,Lentil Fluorescent Bulbs,2024-07-23,NA,442,1 Piece,100.00,104.00,NA,444,446,NA,NA,
7,123,Lentil Fluorescent Bulbs,2024-07-23,NA,440,1 Piece,100.00,104.00,NA,442,444,457.5714286,30.28672505,
8,123,Lentil Fluorescent Bulbs,2024-07-23,NA,440,1 Piece,100.00,104.00,NA,440,442,445.2857143,3.498298906,
9,123,Lentil Fluorescent Bulbs,2024-07-23,NA,440,1 Piece,100.00,104.00,NA,440,440,443.8571429,3.287784027,
10,123,Lentil Fluorescent Bulbs,2024-07-23,NA,437,1 Piece,100.00,104.00,NA,440,440,442.7142857,2.984084768,
11,123,Lentil Fluorescent Bulbs,2024-07-23,NA,436,1 Piece,100.00,104.00,NA,437,440,441.2857143,2.984084768,
12,123,Lentil Fluorescent Bulbs,2024-07-23,NA,434,1 Piece,100.00,104.00,NA,436,437,439.8571429,2.734262328,
13,123,Lentil Fluorescent Bulbs,2024-07-23,NA,432,1 Piece,100.00,104.00,NA,434,436,438.4285714,2.819996623,
14,123,Lentil Fluorescent Bulbs,2024-07-23,NA,431,1 Piece,100.00,104.00,NA,432,434,437,3.214550254,
15,123,Lentil Fluorescent Bulbs,2024-07-23,NA,431,1 Piece,100.00,104.00,NA,431,432,435.7142857,3.59231985,
16,123,Lentil Fluorescent Bulbs,2024-07-23,NA,428,1 Piece,100.00,104.00,NA,431,431,434.4285714,3.408672413,
17,123,Lentil Fluorescent Bulbs,2024-07-23,NA,427,1 Piece,100.00,104.00,NA,428,431,432.7142857,3.14718317,
18,123,Lentil Fluorescent Bulbs,2024-07-23,NA,425,1 Piece,100.00,104.00,NA,427,428,431.2857143,3.14718317,
19,123,Lentil Fluorescent Bulbs,2024-07-23,NA,425,1 Piece,100.00,104.00,NA,425,427,429.7142857,3.14718317,
20,123,Lentil Fluorescent Bulbs,2024-07-23,NA,424,1 Piece,100.00,104.00,NA,425,425,428.4285714,2.935821456,
21,123,Lentil Fluorescent Bulbs,2024-07-23,NA,421,1 Piece,100.00,104.00,NA,424,425,427.2857143,2.870208222,
22,123,Lentil Fluorescent Bulbs,2024-07-23,NA,421,1 Piece,100.00,104.00,NA,421,424,425.8571429,3.184785259,
23,123,Lentil Fluorescent Bulbs,2024-07-23,NA,420,1 Piece,100.00,104.00,NA,421,421,424.4285714,2.699206233,
24,123,Lentil Fluorescent Bulbs,2024-07-23,NA,418,1 Piece,100.00,104.00,NA,420,421,423.2857143,2.627691364,
25,123,Lentil Fluorescent Bulbs,2024-07-23,NA,417,1 Piece,100.00,104.00,NA,418,420,422,2.708012802,
26,123,Lentil Fluorescent Bulbs,2024-07-23,NA,416,1 Piece,100.00,104.00,NA,417,418,420.8571429,2.911389784,
27,123,Lentil Fluorescent Bulbs,2024-07-23,NA,414,1 Piece,100.00,104.00,NA,416,417,419.5714286,2.760262237,
28,123,Lentil Fluorescent Bulbs,2024-07-23,NA,413,1 Piece,100.00,104.00,NA,414,416,418.1428571,2.672612419,
29,123,Lentil Fluorescent Bulbs,2024-07-23,NA,413,1 Piece,100.00,104.00,NA,413,414,417,2.943920289,
30,123,Lentil Fluorescent Bulbs,2024-07-23,NA,412,1 Piece,100.00,104.00,NA,413,413,415.8571429,2.672612419,
31,123,Lentil Fluorescent Bulbs,2024-07-23,NA,410,1 Piece,100.00,104.00,NA,412,413,414.7142857,2.288688541,
32,123,Lentil Fluorescent Bulbs,2024-07-23,NA,408,1 Piece,100.00,104.00,NA,410,412,413.5714286,2.370453041,
33,123,Lentil Fluorescent Bulbs,2024-07-23,NA,407,1 Piece,100.00,104.00,NA,408,410,412.2857143,2.627691364,
34,123,Lentil Fluorescent Bulbs,2024-07-23,NA,407,1 Piece,100.00,104.00,NA,407,408,411,2.708012802,
35,123,Lentil Fluorescent Bulbs,2024-07-23,NA,405,1 Piece,100.00,104.00,NA,407,407,410,2.708012802,
36,123,Lentil Fluorescent Bulbs,2024-07-23,NA,404,1 Piece,100.00,104.00,NA,405,407,408.8571429,2.911389784,
37,123,Lentil Fluorescent Bulbs,2024-07-23,NA,402,1 Piece,100.00,104.00,NA,404,405,407.5714286,2.760262237,
38,123,Lentil Fluorescent Bulbs,2024-07-23,NA,401,1 Piece,100.00,104.00,NA,402,404,406.1428571,2.672612419,
39,123,Lentil Fluorescent Bulbs,2024-07-23,NA,400,1 Piece,100.00,104.00,NA,401,402,404.8571429,2.672612419,
40,123,Lentil Fluorescent Bulbs,2024-07-23,NA,400,1 Piece,100.00,104.00,NA,400,401,403.7142857,2.811540842,
41,123,Lentil Fluorescent Bulbs,2024-07-23,NA,398,1 Piece,100.00,104.00,NA,400,400,402.7142857,2.690370837,
42,123,Lentil Fluorescent Bulbs,2024-07-23,NA,397,1 Piece,100.00,104.00,NA,398,400,401.4285714,2.439750182,
43,123,Lentil Fluorescent Bulbs,2024-07-23,NA,397,1 Piece,100.00,104.00,NA,397,398,400.2857143,2.360387377,
44,123,Lentil Fluorescent Bulbs,2024-07-23,NA,395,1 Piece,100.00,104.00,NA,397,397,399.2857143,1.97604704,
45,123,Lentil Fluorescent Bulbs,2024-07-23,NA,394,1 Piece,100.00,104.00,NA,395,397,398.2857143,2.138089935,
46,123,Lentil Fluorescent Bulbs,2024-07-23,NA,393,1 Piece,100.00,104.00,NA,394,395,397.2857143,2.288688541,
47,123,Lentil Fluorescent Bulbs,2024-07-23,NA,391,1 Piece,100.00,104.00,NA,393,394,396.2857143,2.429971585,
48,123,Lentil Fluorescent Bulbs,2024-07-23,NA,390,1 Piece,100.00,104.00,NA,391,393,395,2.516611478,
49,123,Lentil Fluorescent Bulbs,2024-07-23,NA,388,1 Piece,100.00,104.00,NA,390,391,393.8571429,2.734262328,
50,123,Lentil Fluorescent Bulbs,2024-07-23,NA,386,1 Piece,100.00,104.00,NA,388,390,392.5714286,3.10145895,
51,123,Lentil Fluorescent Bulbs,2024-07-23,NA,385,1 Piece,100.00,104.00,NA,386,388,391,3.265986324,
52,123,Lentil Fluorescent Bulbs,2024-07-23,NA,384,1 Piece,100.00,104.00,NA,385,386,389.5714286,3.408672413,
53,123,Lentil Fluorescent Bulbs,2024-07-23,NA,383,1 Piece,100.00,104.00,NA,384,385,388.1428571,3.338091842,
54,123,Lentil Fluorescent Bulbs,2024-07-23,NA,382,1 Piece,100.00,104.00,NA,383,384,386.7142857,3.039423504,
55,123,Lentil Fluorescent Bulbs,2024-07-23,NA,382,1 Piece,100.00,104.00,NA,382,383,385.4285714,2.819996623,
56,123,Lentil Fluorescent Bulbs,2024-07-23,NA,380,1 Piece,100.00,104.00,NA,382,382,384.2857143,2.214669706,
57,123,Lentil Fluorescent Bulbs,2024-07-23,NA,377,1 Piece,100.00,104.00,NA,380,382,383.1428571,2.035400978,
58,123,Lentil Fluorescent Bulbs,2024-07-23,NA,376,1 Piece,100.00,104.00,NA,377,380,381.8571429,2.672612419,
59,123,Lentil Fluorescent Bulbs,2024-07-23,NA,376,1 Piece,100.00,104.00,NA,376,377,380.5714286,3.047247001,
60,123,Lentil Fluorescent Bulbs,2024-07-23,NA,375,1 Piece,100.00,104.00,NA,376,376,NA,NA,
1,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,400,500 gms,230.00,104.00,21,NA,NA,NA,NA,
2,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,394,500 gms,230.00,104.00,21,400,NA,NA,NA,
3,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,390,500 gms,230.00,104.00,21,394,400,NA,NA,
4,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,387,500 gms,230.00,104.00,21,390,394,NA,NA,
5,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,382,500 gms,230.00,104.00,21,387,390,NA,NA,
6,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,380,500 gms,230.00,104.00,21,382,387,NA,NA,
7,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,377,500 gms,230.00,104.00,21,380,382,386.8571429,8.610624666,
8,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,374,500 gms,230.00,104.00,21,377,380,387.1428571,8.173709305,
9,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,370,500 gms,230.00,104.00,21,374,377,383.4285714,7.207800008,
10,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,365,500 gms,230.00,104.00,21,370,374,380,7.047458171,
11,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,361,500 gms,230.00,104.00,21,365,370,376.4285714,7.457817886,
12,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,356,500 gms,230.00,104.00,21,361,365,372.7142857,7.782764841,
13,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,352,500 gms,230.00,104.00,21,356,361,369,8.755950358,
14,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,347,500 gms,230.00,104.00,21,352,356,365,9.273618495,
15,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,344,500 gms,230.00,104.00,21,347,352,360.7142857,9.724784243,
16,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,340,500 gms,230.00,104.00,21,344,347,356.4285714,9.501879513,
17,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,337,500 gms,230.00,104.00,21,340,344,352.1428571,9.118270513,
18,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,333,500 gms,230.00,104.00,21,337,340,348.1428571,8.668497975,
19,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,328,500 gms,230.00,104.00,21,333,337,344.1428571,8.194074514,
20,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,324,500 gms,230.00,104.00,21,328,333,340.1428571,8.275034168,
21,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,322,500 gms,230.00,104.00,21,324,328,336.1428571,8.355209382,
22,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,320,500 gms,230.00,104.00,21,322,324,332.5714286,8.283661486,
23,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,316,500 gms,230.00,104.00,21,320,322,329.1428571,7.712080814,
24,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,311,500 gms,230.00,104.00,21,316,320,325.7142857,7.409774754,
25,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,306,500 gms,230.00,104.00,21,311,316,322,7.325753659,
26,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,302,500 gms,230.00,104.00,21,306,311,318.1428571,7.668736781,
27,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,298,500 gms,230.00,104.00,21,302,306,314.4285714,8.363753999,
28,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,292,500 gms,230.00,104.00,21,298,302,310.7142857,9.141741003,
29,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,286,500 gms,230.00,104.00,21,292,298,306.4285714,9.96422171,
30,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,282,500 gms,230.00,104.00,21,286,292,301.5714286,10.51755901,
31,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,277,500 gms,230.00,104.00,21,282,286,296.7142857,10.59424821,
32,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,271,500 gms,230.00,104.00,21,277,282,291.8571429,10.74598485,
33,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,265,500 gms,230.00,104.00,21,271,277,286.8571429,11.20161553,
34,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,261,500 gms,230.00,104.00,21,265,271,281.5714286,11.58817131,
35,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,254,500 gms,230.00,104.00,21,261,265,276.2857143,11.27998649,
36,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,250,500 gms,230.00,104.00,21,254,261,270.8571429,11.59638696,
37,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,244,500 gms,230.00,104.00,21,250,254,265.7142857,11.74328582,
38,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,242,500 gms,230.00,104.00,21,244,250,260.2857143,11.74328582,
39,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,240,500 gms,230.00,104.00,21,242,244,255.2857143,10.85839592,
40,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,239,500 gms,230.00,104.00,21,240,242,250.8571429,9.633769969,
41,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,239,500 gms,230.00,104.00,21,239,240,247.1428571,8.173709305,
42,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,231,500 gms,230.00,104.00,21,239,239,244,5.859465277,
43,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,224,500 gms,230.00,104.00,21,231,239,240.7142857,5.765248931,
44,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,217,500 gms,230.00,104.00,21,224,231,237,7.023769169,
45,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,211,500 gms,230.00,104.00,21,217,224,233.1428571,9.511897312,
46,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,204,500 gms,230.00,104.00,21,211,217,228.7142857,11.67210757,
47,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,200,500 gms,230.00,104.00,21,204,211,223.5714286,13.63643579,
48,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,192,500 gms,230.00,104.00,21,200,204,218,14.23610434,
49,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,188,500 gms,230.00,104.00,21,192,200,211.2857143,13.7563838,
50,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,182,500 gms,230.00,104.00,21,188,192,205.1428571,13.06941176,
51,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,174,500 gms,230.00,104.00,21,182,188,199.1428571,12.60196508,
52,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,169,500 gms,230.00,104.00,21,174,182,193,12.92284798,
53,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,162,500 gms,230.00,104.00,21,169,174,187,12.92284798,
54,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,155,500 gms,230.00,104.00,21,162,169,181,13.45362405,
55,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,148,500 gms,230.00,104.00,21,155,162,174.5714286,13.61196952,
56,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,142,500 gms,230.00,104.00,21,148,155,168.2857143,14.36099214,
57,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,134,500 gms,230.00,104.00,21,142,148,161.7142857,14.36099214,
58,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,126,500 gms,230.00,104.00,21,134,142,154.8571429,14.51928111,
59,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,120,500 gms,230.00,104.00,21,126,134,148,15.28615932,
60,124,Heinz Tomato Ketchup,2024-07-23,2024-11-25,115,500 gms,230.00,104.00,21,120,126,NA,NA,
1,125,Dairy Milk Silk,2024-07-23,2024-11-25,2500,80 gms,75.00,104.00,21,NA,NA,NA,NA,
2,125,Dairy Milk Silk,2024-07-23,2024-11-25,2485,80 gms,75.00,104.00,21,2500,NA,NA,NA,
3,125,Dairy Milk Silk,2024-07-23,2024-11-25,2450,80 gms,75.00,104.00,21,2485,2500,NA,NA,
4,125,Dairy Milk Silk,2024-07-23,2024-11-25,2421,80 gms,75.00,104.00,21,2450,2485,NA,NA,
5,125,Dairy Milk Silk,2024-07-23,2024-11-25,2398,80 gms,75.00,104.00,21,2421,2450,NA,NA,
6,125,Dairy Milk Silk,2024-07-23,2024-11-25,2364,80 gms,75.00,104.00,21,2398,2421,NA,NA,
7,125,Dairy Milk Silk,2024-07-23,2024-11-25,2340,80 gms,75.00,104.00,21,2364,2398,2104.714286,878.6671183,
8,125,Dairy Milk Silk,2024-07-23,2024-11-25,2311,80 gms,75.00,104.00,21,2340,2364,2422.571429,59.86055224,
9,125,Dairy Milk Silk,2024-07-23,2024-11-25,2292,80 gms,75.00,104.00,21,2311,2340,2395.571429,61.71130945,
10,125,Dairy Milk Silk,2024-07-23,2024-11-25,2264,80 gms,75.00,104.00,21,2292,2311,2368,58.10622457,
11,125,Dairy Milk Silk,2024-07-23,2024-11-25,2231,80 gms,75.00,104.00,21,2264,2292,2341.428571,56.87371139,
12,125,Dairy Milk Silk,2024-07-23,2024-11-25,2206,80 gms,75.00,104.00,21,2231,2264,2314.285714,57.89851548,
13,125,Dairy Milk Silk,2024-07-23,2024-11-25,2181,80 gms,75.00,104.00,21,2206,2231,2286.857143,57.10349835,
14,125,Dairy Milk Silk,2024-07-23,2024-11-25,2155,80 gms,75.00,104.00,21,2181,2206,2260.714286,57.78614103,
15,125,Dairy Milk Silk,2024-07-23,2024-11-25,2130,80 gms,75.00,104.00,21,2155,2181,2234.285714,57.78614103,
16,125,Dairy Milk Silk,2024-07-23,2024-11-25,2101,80 gms,75.00,104.00,21,2130,2155,2208.428571,58.23188457,
17,125,Dairy Milk Silk,2024-07-23,2024-11-25,2082,80 gms,75.00,104.00,21,2101,2130,2181.142857,57.2870799,
18,125,Dairy Milk Silk,2024-07-23,2024-11-25,2057,80 gms,75.00,104.00,21,2082,2101,2155.142857,54.65476061,
19,125,Dairy Milk Silk,2024-07-23,2024-11-25,2031,80 gms,75.00,104.00,21,2057,2082,2130.285714,53.96824463,
20,125,Dairy Milk Silk,2024-07-23,2024-11-25,2014,80 gms,75.00,104.00,21,2031,2057,2105.285714,53.58082457,
21,125,Dairy Milk Silk,2024-07-23,2024-11-25,1992,80 gms,75.00,104.00,21,2014,2031,2081.428571,51.38371059,
22,125,Dairy Milk Silk,2024-07-23,2024-11-25,1968,80 gms,75.00,104.00,21,1992,2014,2058.142857,49.38092942,
23,125,Dairy Milk Silk,2024-07-23,2024-11-25,1939,80 gms,75.00,104.00,21,1968,1992,2035,48.03470967,
24,125,Dairy Milk Silk,2024-07-23,2024-11-25,1915,80 gms,75.00,104.00,21,1939,1968,2011.857143,49.92470521,
25,125,Dairy Milk Silk,2024-07-23,2024-11-25,1894,80 gms,75.00,104.00,21,1915,1939,1988,50.71488933,
26,125,Dairy Milk Silk,2024-07-23,2024-11-25,1865,80 gms,75.00,104.00,21,1894,1915,1964.714286,51.17197894,
27,125,Dairy Milk Silk,2024-07-23,2024-11-25,1837,80 gms,75.00,104.00,21,1865,1894,1941,53.73391232,
28,125,Dairy Milk Silk,2024-07-23,2024-11-25,1810,80 gms,75.00,104.00,21,1837,1865,1915.714286,55.28023844,
29,125,Dairy Milk Silk,2024-07-23,2024-11-25,1786,80 gms,75.00,104.00,21,1810,1837,1889.714286,56.21303018,
30,125,Dairy Milk Silk,2024-07-23,2024-11-25,1762,80 gms,75.00,104.00,21,1786,1810,1863.714286,56.05864276,
31,125,Dairy Milk Silk,2024-07-23,2024-11-25,1741,80 gms,75.00,104.00,21,1762,1786,1838.428571,56.35854606,
32,125,Dairy Milk Silk,2024-07-23,2024-11-25,1714,80 gms,75.00,104.00,21,1741,1762,1813.571429,55.31984919,
33,125,Dairy Milk Silk,2024-07-23,2024-11-25,1692,80 gms,75.00,104.00,21,1714,1741,1787.857143,53.50834381,
34,125,Dairy Milk Silk,2024-07-23,2024-11-25,1662,80 gms,75.00,104.00,21,1692,1714,1763.142857,51.8665871,
35,125,Dairy Milk Silk,2024-07-23,2024-11-25,1641,80 gms,75.00,104.00,21,1662,1692,1738.142857,52.50532853,
36,125,Dairy Milk Silk,2024-07-23,2024-11-25,1604,80 gms,75.00,104.00,21,1641,1662,1714,52.81098371,
37,125,Dairy Milk Silk,2024-07-23,2024-11-25,1579,80 gms,75.00,104.00,21,1604,1641,1688,56.15158057,
38,125,Dairy Milk Silk,2024-07-23,2024-11-25,1551,80 gms,75.00,104.00,21,1579,1604,1661.857143,58.50763076,
39,125,Dairy Milk Silk,2024-07-23,2024-11-25,1524,80 gms,75.00,104.00,21,1551,1579,1634.714286,59.73194089,
40,125,Dairy Milk Silk,2024-07-23,2024-11-25,1500,80 gms,75.00,104.00,21,1524,1551,1607.571429,60.85736642,
41,125,Dairy Milk Silk,2024-07-23,2024-11-25,1476,80 gms,75.00,104.00,21,1500,1524,1580.142857,59.7199815,
42,125,Dairy Milk Silk,2024-07-23,2024-11-25,1451,80 gms,75.00,104.00,21,1476,1500,1553.571429,58.59709078,
43,125,Dairy Milk Silk,2024-07-23,2024-11-25,1423,80 gms,75.00,104.00,21,1451,1476,1526.428571,55.25956069,
44,125,Dairy Milk Silk,2024-07-23,2024-11-25,1398,80 gms,75.00,104.00,21,1423,1451,1500.571429,55.25956069,
45,125,Dairy Milk Silk,2024-07-23,2024-11-25,1367,80 gms,75.00,104.00,21,1398,1423,1474.714286,54.78964101,
46,125,Dairy Milk Silk,2024-07-23,2024-11-25,1331,80 gms,75.00,104.00,21,1367,1398,1448.428571,56.21048877,
47,125,Dairy Milk Silk,2024-07-23,2024-11-25,1304,80 gms,75.00,104.00,21,1331,1367,1420.857143,60.15931231,
48,125,Dairy Milk Silk,2024-07-23,2024-11-25,1281,80 gms,75.00,104.00,21,1304,1331,1392.857143,62.74134355,
49,125,Dairy Milk Silk,2024-07-23,2024-11-25,1254,80 gms,75.00,104.00,21,1281,1304,1365,62.96295207,
50,125,Dairy Milk Silk,2024-07-23,2024-11-25,1227,80 gms,75.00,104.00,21,1254,1281,1336.857143,62.13809506,
51,125,Dairy Milk Silk,2024-07-23,2024-11-25,1203,80 gms,75.00,104.00,21,1227,1254,1308.857143,61.00117095,
52,125,Dairy Milk Silk,2024-07-23,2024-11-25,1174,80 gms,75.00,104.00,21,1203,1227,1281,57.95688052,
53,125,Dairy Milk Silk,2024-07-23,2024-11-25,1142,80 gms,75.00,104.00,21,1174,1203,1253.428571,56.10364558,
54,125,Dairy Milk Silk,2024-07-23,2024-11-25,1107,80 gms,75.00,104.00,21,1142,1174,1226.428571,57.99671583,
55,125,Dairy Milk Silk,2024-07-23,2024-11-25,1084,80 gms,75.00,104.00,21,1107,1142,1198.285714,61.75681956,
56,125,Dairy Milk Silk,2024-07-23,2024-11-25,1052,80 gms,75.00,104.00,21,1084,1107,1170.142857,62.66160061,
57,125,Dairy Milk Silk,2024-07-23,2024-11-25,1024,80 gms,75.00,104.00,21,1052,1084,1141.285714,64.10333919,
58,125,Dairy Milk Silk,2024-07-23,2024-11-25,999,80 gms,75.00,104.00,21,1024,1052,1112.285714,64.77837676,
59,125,Dairy Milk Silk,2024-07-23,2024-11-25,962,80 gms,75.00,104.00,21,999,1024,1083.142857,63.03022706,
60,125,Dairy Milk Silk,2024-07-23,2024-11-25,935,80 gms,75.00,104.00,21,962,999,NA,NA,
1,126,Ponds Powder,2024-07-23,NA,350,400 gms,222.00,104.00,NA,NA,NA,NA,NA,
2,126,Ponds Powder,2024-07-23,NA,348,400 gms,222.00,104.00,NA,350,NA,NA,NA,
3,126,Ponds Powder,2024-07-23,NA,348,400 gms,222.00,104.00,NA,348,350,NA,NA,
4,126,Ponds Powder,2024-07-23,NA,347,400 gms,222.00,104.00,NA,348,348,NA,NA,
5,126,Ponds Powder,2024-07-23,NA,345,400 gms,222.00,104.00,NA,347,348,NA,NA,
6,126,Ponds Powder,2024-07-23,NA,345,400 gms,222.00,104.00,NA,345,347,NA,NA,
7,126,Ponds Powder,2024-07-23,NA,344,400 gms,222.00,104.00,NA,345,345,431.1428571,222.1871798,
8,126,Ponds Powder,2024-07-23,NA,343,400 gms,222.00,104.00,NA,344,345,346.7142857,2.138089935,
9,126,Ponds Powder,2024-07-23,NA,343,400 gms,222.00,104.00,NA,343,344,345.7142857,1.97604704,
10,126,Ponds Powder,2024-07-23,NA,341,400 gms,222.00,104.00,NA,343,343,345,1.914854216,
11,126,Ponds Powder,2024-07-23,NA,340,400 gms,222.00,104.00,NA,341,343,344,1.914854216,
12,126,Ponds Powder,2024-07-23,NA,340,400 gms,222.00,104.00,NA,340,341,343,1.914854216,
13,126,Ponds Powder,2024-07-23,NA,339,400 gms,222.00,104.00,NA,340,340,342.2857143,1.97604704,
